Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1996-01-01 00:00:00+05:30,34.970439089809844,35.18127372803853,34.74835968017578,34.74835968017578,11000,0.0,0.0
1996-01-02 00:00:00+05:30,34.74835786914084,35.25155010352082,34.75960263996014,35.11942672729492,203500,0.0,0.0
1996-01-03 00:00:00+05:30,35.119438065613195,35.05478114870788,34.74555735786664,34.911415100097656,58000,0.0,0.0
1996-01-04 00:00:00+05:30,34.858000992927025,35.026668310722734,34.80177926856889,34.914222717285156,111500,0.0,0.0
1996-01-05 00:00:00+05:30,34.914211971947694,35.08288138255434,34.57687744017571,34.85799026489258,39500,0.0,0.0
1996-01-08 00:00:00+05:30,34.85799092492614,34.942325631826336,34.59093459427668,34.872047424316406,107500,0.0,0.0
1996-01-09 00:00:00+05:30,34.87204823249605,35.1391045693347,34.745546169214,35.00416946411133,114500,0.0,0.0
1996-01-10 00:00:00+05:30,35.00416781309848,35.30777017699075,34.86080181741656,35.25436019897461,113500,0.0,0.0
1996-01-11 00:00:00+05:30,35.25437625818009,35.30778626052575,34.86081769734677,35.0828971862793,67500,0.0,0.0
1996-01-12 00:00:00+05:30,35.082891762314816,35.307780801792475,35.082891762314816,35.102569580078125,57000,0.0,0.0
1996-01-15 00:00:00+05:30,35.10257500708488,35.19534065104172,35.0828971862793,35.0828971862793,18500,0.0,0.0
1996-01-16 00:00:00+05:30,35.082890336906246,35.2515576458419,35.02666647078023,35.21501159667969,62000,0.0,0.0
1996-01-17 00:00:00+05:30,35.21500199289723,35.47643700110175,35.082880769155686,35.378047943115234,139500,0.0,0.0
1996-01-18 00:00:00+05:30,35.37804063409221,35.476429671751774,35.08287352111352,35.42020797729492,105500,0.0,0.0
1996-01-19 00:00:00+05:30,35.42022610228157,36.21858572464457,35.28248137907243,35.80253982543945,345000,0.0,0.0
1996-01-22 00:00:00+05:30,35.80253958596406,35.81378435947835,35.49050409128674,35.73507308959961,65500,0.0,0.0
1996-01-23 00:00:00+05:30,35.73507844748504,36.03867879900558,35.70134412188428,35.78567886352539,109500,0.0,0.0
1996-01-24 00:00:00+05:30,35.78566463056847,35.701329922469625,35.307771525876205,35.61137390136719,82500,0.0,0.0
1996-01-25 00:00:00+05:30,35.611375803643455,35.70133182955113,34.633102145266776,35.58888626098633,136500,0.0,0.0
1996-01-26 00:00:00+05:30,35.58888626098633,35.58888626098633,35.58888626098633,35.58888626098633,0,0.0,0.0
1996-01-29 00:00:00+05:30,35.58889773001561,36.06679101424372,35.13911745552914,35.91217803955078,169000,0.0,0.0
1996-01-30 00:00:00+05:30,35.91216635330099,36.26355741350942,35.841888141259304,36.17359924316406,46000,0.0,0.0
1996-01-31 00:00:00+05:30,36.17360693253978,36.20734339831143,35.98245221408489,36.14830780029297,84000,0.0,0.0
1996-02-01 00:00:00+05:30,36.14830377983729,36.432230530503645,36.03866992951881,36.42941665649414,214000,0.0,0.0
1996-02-02 00:00:00+05:30,36.42941614559559,39.299580463364315,36.43223001956564,37.08721923828125,95500,0.0,0.0
1996-02-05 00:00:00+05:30,37.08722291139682,39.04658017142628,37.27557232947858,38.22011184692383,216000,0.0,0.0
1996-02-06 00:00:00+05:30,38.22011745874204,38.23136008906034,36.54468243807238,37.62134552001953,142000,0.0,0.0
1996-02-07 00:00:00+05:30,37.621342299252596,37.781574431868556,35.13911472065257,37.7056770324707,98500,0.0,0.0
1996-02-08 00:00:00+05:30,37.70566937256,38.962244202852645,37.72534504229624,38.56868362426758,163000,0.0,0.0
1996-02-09 00:00:00+05:30,38.56869791032943,38.681145669908666,37.80969376330421,38.369110107421875,113000,0.0,0.0
1996-02-12 00:00:00+05:30,38.36909170474823,39.524465607440675,37.95023204391648,39.271461486816406,227500,0.0,0.0
1996-02-13 00:00:00+05:30,39.27147562617594,40.19914915691644,38.169513450733476,39.88430404663086,219000,0.0,0.0
1996-02-14 00:00:00+05:30,39.8843047791681,40.76137576789695,39.412032815622794,39.693145751953125,96000,0.0,0.0
1996-02-15 00:00:00+05:30,39.69312720652991,40.36780051216762,39.42888048352988,40.14853286743164,148500,0.0,0.0
1996-02-16 00:00:00+05:30,40.148548492076905,39.97425556833425,39.524477478976245,39.63692092895508,177500,0.0,0.0
1996-02-19 00:00:00+05:30,39.63692251890122,40.199148370233154,39.13091839481392,39.965824127197266,166500,0.0,0.0
1996-02-20 00:00:00+05:30,39.96581038622265,39.99673296899187,39.47386293544772,39.64253234863281,139000,0.0,0.0
1996-02-21 00:00:00+05:30,39.64253234863281,39.64253234863281,39.64253234863281,39.64253234863281,0,0.0,0.0
1996-02-22 00:00:00+05:30,39.64254314516366,40.48025840273184,39.482306730053764,40.325645446777344,118500,0.0,0.0
1996-02-23 00:00:00+05:30,40.325633385885425,40.53646800200833,40.058577063351336,40.44651412963867,182000,0.0,0.0
1996-02-26 00:00:00+05:30,40.446515477387294,40.48024764446978,40.086691397036205,40.15415573120117,72500,0.0,0.0
1996-02-27 00:00:00+05:30,40.15416210805127,40.367810638680034,39.80558488766467,40.145729064941406,123000,0.0,0.0
1996-02-28 00:00:00+05:30,40.145728476809985,40.412784846741516,39.97424945368477,40.19633102416992,54000,0.0,0.0
1996-02-29 00:00:00+05:30,40.19633831087666,40.03047842671426,39.69314377778407,39.87586975097656,67500,0.0,0.0
1996-03-01 00:00:00+05:30,39.87586516250726,39.91803038023059,39.083124753770385,39.91240692138672,80000,0.0,0.0
1996-03-04 00:00:00+05:30,39.91239876611557,39.918022223810404,39.32768355965354,39.732486724853516,91000,0.0,0.0
1996-03-05 00:00:00+05:30,39.732486724853516,39.732486724853516,39.732486724853516,39.732486724853516,0,0.0,0.0
1996-03-06 00:00:00+05:30,39.73247600884503,40.19912421450707,39.44012062918415,39.53569793701172,51000,0.0,0.0
1996-03-07 00:00:00+05:30,39.535728279746,39.52448564820147,38.23136425895925,38.45344161987305,129000,0.0,0.0
1996-03-08 00:00:00+05:30,38.45343674859132,38.23135941581029,37.10690766828646,37.69724655151367,130500,0.0,0.0
1996-03-11 00:00:00+05:30,37.69723625744456,37.95023611577298,36.89606289033484,37.801246643066406,121000,0.0,0.0
1996-03-12 00:00:00+05:30,37.801256836123635,38.7935851567607,37.58479867442231,38.41970443725586,205500,0.0,0.0
1996-03-13 00:00:00+05:30,38.41970462965552,38.906028810186015,37.80969007039056,38.88072967529297,70500,0.0,0.0
1996-03-14 00:00:00+05:30,38.88070918893029,39.45980084838649,38.82729707267041,39.338924407958984,116000,0.0,0.0
1996-03-15 00:00:00+05:30,39.33893520121143,39.833692301761694,39.147776221593915,39.36985778808594,293000,0.0,0.0
1996-03-18 00:00:00+05:30,39.36985726098582,40.255361062308374,39.299579045343016,40.14291763305664,159500,0.0,0.0
1996-03-19 00:00:00+05:30,40.14292018511346,40.19914190331359,39.80558558647059,40.04452896118164,417500,0.0,0.0
1996-03-20 00:00:00+05:30,40.04452896118164,40.04452896118164,40.04452896118164,40.04452896118164,0,0.0,0.0
1996-03-21 00:00:00+05:30,40.0445233298656,40.03046682993175,39.819632199248595,39.926456451416016,117500,0.0,0.0
1996-03-22 00:00:00+05:30,39.92646880517104,39.974257488179326,39.639732417678445,39.70439147949219,23500,0.0,0.0
1996-03-25 00:00:00+05:30,39.70437420379563,40.117610371148075,39.52446217980444,39.89271926879883,125500,0.0,0.0
1996-03-26 00:00:00+05:30,39.89273612288681,40.19914818095368,39.693144059248915,40.13167953491211,176500,0.0,0.0
1996-03-27 00:00:00+05:30,40.13166841919957,40.19913704655361,39.358608091381235,39.729679107666016,89000,0.0,0.0
1996-03-28 00:00:00+05:30,39.729688644288984,39.80559033210134,39.64254432727311,39.75217819213867,16500,0.0,0.0
1996-03-29 00:00:00+05:30,39.75216929964533,39.74935542589192,39.63691200123955,39.69875717163086,39500,0.0,0.0
1996-04-01 00:00:00+05:30,39.69875149270299,39.69312803544231,39.46823692886666,39.650962829589844,38500,0.0,0.0
1996-04-02 00:00:00+05:30,39.65097136087505,40.42403175706939,39.63691485941947,40.15135192871094,133500,0.0,0.0
1996-04-03 00:00:00+05:30,40.15135588028897,40.705148634493476,39.918031659377824,40.66297912597656,187500,0.0,0.0
1996-04-04 00:00:00+05:30,40.66297118410884,40.424027840283976,40.142914996178305,40.336883544921875,58000,0.0,0.0
1996-04-05 00:00:00+05:30,40.336883544921875,40.336883544921875,40.336883544921875,40.336883544921875,0,0.0,0.0
1996-04-08 00:00:00+05:30,40.33688460782054,40.761363469406376,40.199137766380076,40.581451416015625,234000,0.0,0.0
1996-04-09 00:00:00+05:30,40.58145165332671,40.76136370776954,40.19913800145548,40.27503967285156,55500,0.0,0.0
