Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2002-07-01 00:00:00+05:30,-0.010454655947699962,-0.010742449665600206,-0.010225590570177497,-0.010442906990647316,1080397,0.0,0.0
2002-07-02 00:00:00+05:30,-0.010624976713195879,-0.010660222668293067,-0.010395919574077267,-0.010525131598114967,1016147,0.0,0.0
2002-07-03 00:00:00+05:30,-0.010513383555485693,-0.010630854845731593,-0.010460525129293775,-0.010525131598114967,980394,0.0,0.0
2002-07-04 00:00:00+05:30,-0.01057212208477936,-0.010742451847684681,-0.01057212208477936,-0.01058387104421854,972747,0.0,0.0
2002-07-05 00:00:00+05:30,-0.01064260360645085,-0.01064260360645085,-0.010519261494772619,-0.010560370050370693,974496,0.0,0.0
2002-07-08 00:00:00+05:30,-0.01068959223929221,-0.011147714775749926,-0.0104605259462372,-0.011024372652173042,1061686,0.0,0.0
2002-07-09 00:00:00+05:30,-0.010983256017070767,-0.011041992581171212,-0.010666094467651318,-0.010736579075455666,1024719,0.0,0.0
2002-07-10 00:00:00+05:30,-0.010807057638391347,-0.010807057638391347,-0.010630857061529657,-0.010724831372499466,946638,0.0,0.0
2002-07-11 00:00:00+05:30,-0.011106597361977926,-0.011106597361977926,-0.010519261045903713,-0.010548628866672516,968220,0.0,0.0
2002-07-12 00:00:00+05:30,-0.010666094919082433,-0.010754199312159641,-0.01057212061512629,-0.010630856268107891,967763,0.0,0.0
2002-07-15 00:00:00+05:30,-0.010513383781809691,-0.010566248604372431,-0.01037242188489883,-0.010413538664579391,974157,0.0,0.0
2002-07-16 00:00:00+05:30,-0.010454658104441438,-0.010583871077743584,-0.010454658104441438,-0.010507515631616116,959138,0.0,0.0
2002-07-17 00:00:00+05:30,-0.010513385335263794,-0.010513385335263794,-0.010395921333970253,-0.010425289161503315,955902,0.0,0.0
2002-07-18 00:00:00+05:30,-0.010707209617196276,-0.010707209617196276,-0.010460524490761482,-0.010548628866672516,958081,0.0,0.0
2002-07-19 00:00:00+05:30,-0.010630857779599807,-0.010630857779599807,-0.010401792354822338,-0.010507515631616116,1022018,0.0,0.0
2002-07-22 00:00:00+05:30,-0.010337181407627162,-0.010554498692759704,-0.010190349626493731,-0.010260826908051968,959229,0.0,0.0
2002-07-23 00:00:00+05:30,-0.00998477398693152,-0.010448775461586016,-0.00998477398693152,-0.010260826908051968,950108,0.0,0.0
2002-07-24 00:00:00+05:30,-0.010160983675693049,-0.010296066527242784,-0.009990653954446316,-0.009990653954446316,1004507,0.0,0.0
2002-07-25 00:00:00+05:30,-0.010278447537126097,-0.01043702829990496,-0.009926047364736453,-0.010084628127515316,929688,0.0,0.0
2002-07-26 00:00:00+05:30,-0.009837944688641041,-0.009837944688641041,-0.009702853605379902,-0.009773338213562965,934529,0.0,0.0
2002-07-29 00:00:00+05:30,-0.009926045820025195,-0.009926045820025195,-0.009415057655540108,-0.009532528929412365,955236,0.0,0.0
